,Unnamed: 0,suction_pressure,time,discharge_pressure
2400,2400,1.8532082093537805,0.0,1.6945143816281378
2401,2401,1.8532082093537805,0.0016666666666669272,1.6945143816281378
2402,2402,1.8532082093537805,0.0033333333333338544,1.6945143816281378
2403,2403,1.8532082093537805,0.004999999999999893,1.6945143816281378
2404,2404,1.8532082093537805,0.006666666666666821,1.6945143816281378
2405,2405,1.8532082093537805,0.008333333333333748,1.6945143816281378
2406,2406,1.8532082093537805,0.010000000000001563,1.6945143816281378
2407,2407,1.8532082093537805,0.011666666666666714,1.6945143816281378
2408,2408,1.8532082093537805,0.013333333333333641,1.6945143816281378
2409,2409,1.8532082093537805,0.015000000000001457,1.6945143816281378
2410,2410,1.8532082093537805,0.016666666666666607,1.6945143816281378
2411,2411,1.8532082093537805,0.018333333333333535,1.6945143816281378
2412,2412,1.8532082093537805,0.020000000000000462,1.6945143816281378
2413,2413,1.8532082093537805,0.0216666666666665,1.6945143816281378
2414,2414,1.8532082093537805,0.023333333333333428,1.6945143816281378
2415,2415,1.8532082093537805,0.025000000000000355,1.6945143816281378
2416,2416,1.8532082093537805,0.026666666666667282,1.6945143816281378
2417,2417,1.8532082093537805,0.02833333333333332,1.6945143816281378
2418,2418,1.8532082093537805,0.03000000000000025,1.6945143816281378
2419,2419,1.8532082093537805,0.031666666666667176,1.6945143816281378
2420,2420,1.8532082093537805,0.033333333333333215,1.6945143816281378
2421,2421,1.8532463569085225,0.03500000000000014,1.6945143816281378
2422,2422,1.853284504463264,0.03666666666666707,1.6945143816281378
2423,2423,1.853322652018006,0.038333333333333997,1.6945143816281378
2424,2424,1.8533607995727477,0.040000000000000036,1.6945143816281378
2425,2425,1.8533989471274888,0.04166666666666696,1.6945143816281378
2426,2426,1.8534370946822312,0.04333333333333389,1.6945143816281378
2427,2427,1.853475242236973,0.04499999999999993,1.6945143816281378
2428,2428,1.8535133897917144,0.046666666666666856,1.6945143816281378
2429,2429,1.853551537346456,0.04833333333333378,1.6945143816281378
2430,2430,1.853589684901198,0.04999999999999982,1.6945143816281378
2431,2431,1.853551537346456,0.05166666666666675,1.6945143816281378
2432,2432,1.8535133897917144,0.05333333333333368,1.6945143816281378
2433,2433,1.853475242236973,0.05500000000000149,1.6945143816281378
2434,2434,1.8534370946822312,0.05666666666666664,1.6945143816281378
2435,2435,1.8533989471274888,0.05833333333333357,1.6945143816281378
2436,2436,1.8533607995727477,0.0600000000000005,1.6945143816281378
2437,2437,1.853322652018006,0.061666666666666536,1.6945143816281378
2438,2438,1.853284504463264,0.06333333333333346,1.6945143816281378
2439,2439,1.8532463569085225,0.06500000000000039,1.6945143816281378
2440,2440,1.8532082093537805,0.06666666666666643,1.6945143816281378
2441,2441,1.8532463569085225,0.06833333333333336,1.6945143816281378
2442,2442,1.853284504463264,0.07000000000000028,1.6945143816281378
2443,2443,1.853322652018006,0.07166666666666721,1.6945143816281378
2444,2444,1.8533607995727477,0.07333333333333325,1.6945143816281378
2445,2445,1.8533989471274888,0.07500000000000018,1.6945143816281378
2446,2446,1.8534370946822312,0.0766666666666671,1.6945143816281378
2447,2447,1.853475242236973,0.07833333333333403,1.6945143816281378
2448,2448,1.8535133897917144,0.08000000000000007,1.6945143816281378
2449,2449,1.853551537346456,0.081666666666667,1.6945143816281378
2450,2450,1.853589684901198,0.08333333333333393,1.6945143816281378
2451,2451,1.853551537346456,0.08499999999999996,1.6945143816281378
2452,2452,1.8535133897917144,0.08666666666666689,1.6945143816281378
2453,2453,1.853475242236973,0.08833333333333382,1.6945143816281378
2454,2454,1.8534370946822312,0.08999999999999986,1.6945143816281378
2455,2455,1.8533989471274888,0.09166666666666679,1.6945143816281378
2456,2456,1.8533607995727477,0.09333333333333371,1.6945143816281378
2457,2457,1.853322652018006,0.09500000000000153,1.6945143816281378
2458,2458,1.853284504463264,0.09666666666666668,1.6945143816281378
2459,2459,1.8532463569085225,0.0983333333333336,1.6945143816281378
2460,2460,1.8532082093537805,0.10000000000000053,1.6945143816281378
2461,2461,1.8532082093537805,0.10166666666666657,1.694476234073396
2462,2462,1.8532082093537805,0.1033333333333335,1.6944380865186544
2463,2463,1.8532082093537805,0.10500000000000043,1.6943999389639126
2464,2464,1.8532082093537805,0.10666666666666647,1.6943617914091709
