,Unnamed: 0,Unnamed: 0.1,time,discharge_pressure,suction_pressure
2400,2400,2400,0.0,2.2144655527580683,2.0687418936446167
2401,2401,2401,0.0016666666666669272,2.2144655527580683,2.0691233691920345
2402,2402,2402,0.0033333333333338544,2.215228503852903,2.0687418936446167
2403,2403,2403,0.004999999999999893,2.215228503852903,2.0687418936446167
2404,2404,2404,0.006666666666666821,2.2148470283054857,2.0691233691920345
2405,2405,2405,0.008333333333333748,2.215228503852903,2.0691233691920345
2406,2406,2406,0.010000000000001563,2.215228503852903,2.0687418936446167
2407,2407,2407,0.011666666666666714,2.215609979400321,2.0687418936446167
2408,2408,2408,0.013333333333333641,2.215228503852903,2.0687418936446167
2409,2409,2409,0.015000000000001457,2.215609979400321,2.0687418936446167
2410,2410,2410,0.016666666666666607,2.215228503852903,2.0687418936446167
2411,2411,2411,0.018333333333333535,2.215609979400321,2.0687418936446167
2412,2412,2412,0.020000000000000462,2.2159914549477384,2.0687418936446167
2413,2413,2413,0.0216666666666665,2.2159914549477384,2.0687418936446167
2414,2414,2414,0.023333333333333428,2.2159914549477384,2.0691233691920345
2415,2415,2415,0.025000000000000355,2.2159914549477384,2.0687418936446167
2416,2416,2416,0.026666666666667282,2.2159914549477384,2.0687418936446167
2417,2417,2417,0.02833333333333332,2.216754406042573,2.0687418936446167
2418,2418,2418,0.03000000000000025,2.2163729304951554,2.0687418936446167
2419,2419,2419,0.031666666666667176,2.2163729304951554,2.0687418936446167
2420,2420,2420,0.033333333333333215,2.2163729304951554,2.0687418936446167
2421,2421,2421,0.03500000000000014,2.2163729304951554,2.0687418936446167
2422,2422,2422,0.03666666666666707,2.216754406042573,2.0687418936446167
2423,2423,2423,0.038333333333333997,2.21713588158999,2.0691233691920345
2424,2424,2424,0.040000000000000036,2.216754406042573,2.0691233691920345
2425,2425,2425,0.04166666666666696,2.216754406042573,2.0687418936446167
2426,2426,2426,0.04333333333333389,2.21713588158999,2.0691233691920345
2427,2427,2427,0.04499999999999993,2.21713588158999,2.0691233691920345
2428,2428,2428,0.046666666666666856,2.217517357137408,2.0687418936446167
2429,2429,2429,0.04833333333333378,2.21713588158999,2.0691233691920345
2430,2430,2430,0.04999999999999982,2.21713588158999,2.0687418936446167
2431,2431,2431,0.05166666666666675,2.217517357137408,2.0691233691920345
2432,2432,2432,0.05333333333333368,2.217898832684825,2.0691233691920345
2433,2433,2433,0.05500000000000149,2.217898832684825,2.0687418936446167
2434,2434,2434,0.05666666666666664,2.217898832684825,2.0687418936446167
2435,2435,2435,0.05833333333333357,2.217898832684825,2.0691233691920345
2436,2436,2436,0.0600000000000005,2.2182803082322424,2.0691233691920345
2437,2437,2437,0.061666666666666536,2.2182803082322424,2.0691233691920345
2438,2438,2438,0.06333333333333346,2.2186617837796603,2.0691233691920345
2439,2439,2439,0.06500000000000039,2.2182803082322424,2.0691233691920345
2440,2440,2440,0.06666666666666643,2.2182803082322424,2.0687418936446167
2441,2441,2441,0.06833333333333336,2.2186617837796603,2.0691233691920345
2442,2442,2442,0.07000000000000028,2.2186617837796603,2.0691233691920345
2443,2443,2443,0.07166666666666721,2.219043259327077,2.0691233691920345
2444,2444,2444,0.07333333333333325,2.2186617837796603,2.0691233691920345
2445,2445,2445,0.07500000000000018,2.2186617837796603,2.0691233691920345
2446,2446,2446,0.0766666666666671,2.219043259327077,2.0691233691920345
2447,2447,2447,0.07833333333333403,2.219043259327077,2.0691233691920345
2448,2448,2448,0.08000000000000007,2.219043259327077,2.0691233691920345
2449,2449,2449,0.081666666666667,2.219043259327077,2.0691233691920345
2450,2450,2450,0.08333333333333393,2.219043259327077,2.0691233691920345
2451,2451,2451,0.08499999999999996,2.2194247348744947,2.0691233691920345
2452,2452,2452,0.08666666666666689,2.2194247348744947,2.0691233691920345
2453,2453,2453,0.08833333333333382,2.219806210421912,2.0691233691920345
2454,2454,2454,0.08999999999999986,2.2194247348744947,2.0691233691920345
2455,2455,2455,0.09166666666666679,2.2194247348744947,2.0691233691920345
2456,2456,2456,0.09333333333333371,2.219806210421912,2.0691233691920345
2457,2457,2457,0.09500000000000153,2.220187685969329,2.0691233691920345
2458,2458,2458,0.09666666666666668,2.220187685969329,2.0691233691920345
2459,2459,2459,0.0983333333333336,2.220187685969329,2.0691233691920345
2460,2460,2460,0.10000000000000053,2.219806210421912,2.0691233691920345
2461,2461,2461,0.10166666666666657,2.2205691615167478,2.0691233691920345
2462,2462,2462,0.1033333333333335,2.2205691615167478,2.069504844739452
2463,2463,2463,0.10500000000000043,2.2205691615167478,2.069504844739452
2464,2464,2464,0.10666666666666647,2.2209506370641643,2.069504844739452
2465,2465,2465,0.10833333333333339,2.2205691615167478,2.0691233691920345
2466,2466,2466,0.11000000000000032,2.2209506370641643,2.069504844739452
2467,2467,2467,0.11166666666666725,2.2213321126115817,2.069504844739452
2468,2468,2468,0.11333333333333329,2.2205691615167478,2.069504844739452
2469,2469,2469,0.11500000000000021,2.2209506370641643,2.069504844739452
2470,2470,2470,0.11666666666666714,2.2209506370641643,2.069504844739452
2471,2471,2471,0.11833333333333318,2.2213321126115817,2.069504844739452
2472,2472,2472,0.1200000000000001,2.2213321126115817,2.069504844739452
2473,2473,2473,0.12166666666666703,2.2213321126115817,2.0698863202868694
2474,2474,2474,0.12333333333333396,2.221713588158999,2.069504844739452
2475,2475,2475,0.125,2.2213321126115817,2.069504844739452
2476,2476,2476,0.12666666666666693,2.221713588158999,2.069504844739452
2477,2477,2477,0.12833333333333385,2.221713588158999,2.069504844739452
2478,2478,2478,0.1299999999999999,2.221713588158999,2.069504844739452
2479,2479,2479,0.13166666666666682,2.2220950637064165,2.0698863202868694
2480,2480,2480,0.13333333333333375,2.221713588158999,2.069504844739452
2481,2481,2481,0.13500000000000156,2.221713588158999,2.0698863202868694
2482,2482,2482,0.13666666666666671,2.2220950637064165,2.0698863202868694
2483,2483,2483,0.13833333333333364,2.2220950637064165,2.0698863202868694
2484,2484,2484,0.14000000000000146,2.2220950637064165,2.0698863202868694
2485,2485,2485,0.1416666666666666,2.2220950637064165,2.0698863202868694
2486,2486,2486,0.14333333333333353,2.222476539253834,2.0702677958342868
2487,2487,2487,0.14500000000000046,2.222476539253834,2.0698863202868694
2488,2488,2488,0.1466666666666665,2.222476539253834,2.0698863202868694
2489,2489,2489,0.14833333333333343,2.222476539253834,2.0698863202868694
2490,2490,2490,0.15000000000000036,2.222476539253834,2.0698863202868694
2491,2491,2491,0.15166666666666728,2.222476539253834,2.0702677958342868
2492,2492,2492,0.15333333333333332,2.222858014801252,2.0702677958342868
2493,2493,2493,0.15500000000000025,2.222858014801252,2.0702677958342868
2494,2494,2494,0.15666666666666718,2.222858014801252,2.0706492713817046
2495,2495,2495,0.15833333333333321,2.222858014801252,2.0706492713817046
2496,2496,2496,0.16000000000000014,2.2236209658960857,2.0706492713817046
2497,2497,2497,0.16166666666666707,2.2232394903486687,2.0706492713817046
2498,2498,2498,0.163333333333334,2.2236209658960857,2.0706492713817046
2499,2499,2499,0.16500000000000004,2.2236209658960857,2.0706492713817046
2500,2500,2500,0.16666666666666696,2.2236209658960857,2.0706492713817046
2501,2501,2501,0.1683333333333339,2.2236209658960857,2.0706492713817046
2502,2502,2502,0.16999999999999993,2.2236209658960857,2.071030746929122
2503,2503,2503,0.17166666666666686,2.224002441443504,2.071030746929122
2504,2504,2504,0.17333333333333378,2.2236209658960857,2.071030746929122
2505,2505,2505,0.1750000000000016,2.224002441443504,2.071030746929122
2506,2506,2506,0.17666666666666675,2.224002441443504,2.071030746929122
2507,2507,2507,0.17833333333333368,2.224002441443504,2.071030746929122
2508,2508,2508,0.1800000000000015,2.224002441443504,2.071030746929122
2509,2509,2509,0.18166666666666664,2.224383916990921,2.071030746929122
2510,2510,2510,0.18333333333333357,2.224002441443504,2.071030746929122
2511,2511,2511,0.1850000000000005,2.224383916990921,2.071030746929122
2512,2512,2512,0.18666666666666654,2.224383916990921,2.071030746929122
2513,2513,2513,0.18833333333333346,2.2247653925383384,2.071030746929122
2514,2514,2514,0.1900000000000004,2.224383916990921,2.0714122224765394
2515,2515,2515,0.19166666666666643,2.224002441443504,2.0714122224765394
2516,2516,2516,0.19333333333333336,2.2247653925383384,2.0714122224765394
2517,2517,2517,0.19500000000000028,2.2247653925383384,2.0714122224765394
2518,2518,2518,0.1966666666666672,2.2247653925383384,2.0714122224765394
2519,2519,2519,0.19833333333333325,2.225146868085756,2.0714122224765394
2520,2520,2520,0.20000000000000018,2.224383916990921,2.0714122224765394
2521,2521,2521,0.2016666666666671,2.225146868085756,2.0714122224765394
2522,2522,2522,0.20333333333333403,2.225146868085756,2.0714122224765394
2523,2523,2523,0.20500000000000007,2.225146868085756,2.071793698023957
2524,2524,2524,0.206666666666667,2.225146868085756,2.0714122224765394
2525,2525,2525,0.20833333333333393,2.225146868085756,2.0714122224765394
2526,2526,2526,0.20999999999999996,2.225528343633173,2.071793698023957
2527,2527,2527,0.2116666666666669,2.225528343633173,2.0714122224765394
2528,2528,2528,0.21333333333333382,2.2259098191805906,2.071793698023957
2529,2529,2529,0.21499999999999986,2.2259098191805906,2.071793698023957
2530,2530,2530,0.21666666666666679,2.225528343633173,2.071793698023957
2531,2531,2531,0.2183333333333337,2.2259098191805906,2.071793698023957
2532,2532,2532,0.22000000000000153,2.2259098191805906,2.071793698023957
2533,2533,2533,0.22166666666666668,2.2259098191805906,2.0721751735713743
2534,2534,2534,0.2233333333333336,2.226291294728008,2.071793698023957
2535,2535,2535,0.22500000000000053,2.226291294728008,2.071793698023957
2536,2536,2536,0.22666666666666657,2.226291294728008,2.071793698023957
2537,2537,2537,0.2283333333333335,2.226291294728008,2.071793698023957
2538,2538,2538,0.23000000000000043,2.226291294728008,2.0721751735713743
